112.560615063,111.181350946,0.114742994308
194.330548048,192.995610952,0.122117996216
151.067485094,149.722213984,0.1299700737
261.225909948,259.858399868,0.141300916672
183.744567871,182.371581078,0.145665884018
256.297782183,254.931293011,0.158674001694
174.290420055,172.913123131,0.162793874741
185.542385817,184.158452988,0.170408964157
318.701809168,317.31785512,0.178862094879
263.967416048,262.566159964,0.188894033432
255.952999115,254.232079029,0.151997089386
277.441188097,275.753895998,0.164407014847
188.712337971,187.013164043,0.175931215286
209.507438898,207.797137976,0.187568187714
279.157077074,277.431502104,0.201004981995
174.208292007,172.47717309,0.211652994156
