epoch,acc,loss
0,0.5736663893771794,0.37603785008985902
1,0.56819786047055632,0.23094349909569598
2,0.64652131265765322,0.17314892858547282
3,0.59460556493415451,0.20790095843188242
4,0.58518558228322715,0.21304926670154667
5,0.83126058090228983,0.16511238195250275
6,0.7695985026561637,0.19662439326389011
7,0.86866708500549983,0.26100766072262283
8,0.93553308728567663,0.24205905407608044
9,0.93269297963764275,0.23275127311346774
10,0.82180531741275797,0.24655400372796735
11,0.8949072064278264,0.2459361398683092
12,0.92262912171964062,0.24293132134715978
13,0.88547840296358371,0.23817524559126077
14,0.88764817434758148,0.25347908623180515
15,0.75744425481229483,0.25348386807123219
16,0.76147509050523199,0.24171775916440535
17,0.93709426366408899,0.24408686293003887
18,0.91325323901425981,0.24758930088186923
19,0.82779423762880411,0.24496897982309668
20,0.82473362538587136,0.26590789154724964
21,0.64258749944857374,0.26796390424345962
22,0.72366285658221463,0.21883641707377513
23,0.74298793282317777,0.19701093266214237
24,0.72093741158643831,0.25077989178148957
25,0.62440022903134673,0.25826889272838466
26,0.72635301982856726,0.2725676113793607
27,0.82310188670923679,0.22513322995065069
28,0.85231441980679423,0.22097859810337162
29,0.54873165988983419,0.28255416095487701
30,0.70023638210142403,0.27215961125182581
31,0.73264182833959945,0.28369948025047731
32,0.70043042751416595,0.31123763436370488
33,0.58513266067965586,0.26664435227419686
34,0.60459004104704683,0.26174056406599128
35,0.70804226743041598,0.26203206064002255
36,0.75946408291532641,0.25418708981382765
37,0.61170794884233959,0.23632410323056238
38,0.79314845907148324,0.18960530588020133
39,0.63076841946406859,0.24673127038540141
40,0.79844058430949483,0.24133619170460879
41,0.80215389220040867,0.25010748846145425
42,0.67579558377532434,0.28030917910557052
43,0.52249153834435647,0.26091128986195239
44,0.50570668118069806,0.27065160582813708
45,0.54517711572532546,0.26199043897658836
46,0.68970505275976224,0.22625091712870801
47,0.67822114251264343,0.25729494537185454
48,0.58518558174265001,0.24491975848005348
