duration,protocol_type,service,flag,src_bytes,dst_bytes,1,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate, dst_host_srv_serror_rate, dst_host_rerror_rate, dst_host_srv_rerror_rate,classe,posicaoOriginal
0,1,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,11,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,normal,738.0
8,2,21,4,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,237,0.93,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,835.0
0,1,12,4,241,1400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,33,0.0,0.0,0.03,0.03,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,29.0
41285,1,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.28,0.56,0.0,0.0,0.0,0.56,1.0,normal,591.0
0,1,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,9,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,9,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0,normal,6.0
0,1,23,1,13794,2966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,170,96,0.43,0.42,0.01,0.02,0.0,0.0,0.41,0.04,normal,535.0
1,1,23,4,756,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75,53,0.71,0.07,0.01,0.0,0.0,0.0,0.0,0.0,normal,962.0
0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,normal,794.0
0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,13,0.0,0.0,1.0,1.0,0.17,0.08,0.0,255,13,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,normal,456.0
0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,23,1.0,1.0,0.0,0.0,0.1,0.05,0.0,255,23,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,normal,20.0
0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.21,0.0,0.78,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.22,0.0,0.77,1.0,normal,661.0
0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,5,0.02,0.08,0.0,0.0,0.0,0.0,1.0,1.0,normal,965.0
2,1,23,4,1299,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18,17,0.94,0.11,0.06,0.0,0.0,0.0,0.0,0.0,normal,892.0
0,0,8,4,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,431.0
0,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,15,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,normal,742.0
0,1,12,4,284,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,326.0
0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,7,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,normal,68.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,14,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,14,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,normal,529.0
0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,9,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,normal,179.0
113,1,25,4,6274,16771,0,0,0,5,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,1006.0
0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,4,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,normal,540.0
0,1,11,4,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150,25,0.17,0.03,0.17,0.0,0.0,0.0,0.05,0.0,normal,0.0
0,1,12,4,227,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,normal,202.0
0,1,11,4,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,20,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,normal,13.0
0,0,7,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0.0,0.0,0.0,0.0,0.08,0.25,0.0,255,3,0.01,0.01,0.09,0.0,0.0,0.0,0.0,0.0,normal,493.0
0,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,12,1.0,1.0,0.0,0.0,0.06,0.07,0.0,255,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,normal,373.0
0,1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,135,75,0.56,0.01,0.01,0.0,0.99,0.97,0.0,0.0,normal,409.0
