service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
http,SF,311,21950,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,39603.0
ftp_data,SF,748,0,0,0.0,0.0,1.0,0.0,0.03,0.0,0.02,0,63593.0
iso_tsap,S0,0,0,0,1.0,1.0,0.05,0.07,0.0,1.0,1.0,1,115686.0
ecr_i,SF,520,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,98904.0
ecr_i,SF,520,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,86546.0
smtp,SF,667,327,1,0.0,0.0,0.5,1.0,0.01,0.0,0.0,0,30643.0
http,SF,311,1442,1,0.0,0.0,1.0,0.0,0.02,0.0,0.01,0,76211.0
private,S0,0,0,0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1,87066.0
domain,REJ,0,0,0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,1,19635.0
http,SF,202,5496,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,125578.0
auth,SF,14,37,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,9016.0
private,SF,207,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,120823.0
link,S0,0,0,0,1.0,1.0,0.04,0.06,0.0,1.0,1.0,1,117398.0
http,SF,243,195,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,43595.0
domain_u,SF,45,75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100874.0
http,SF,54540,8314,1,0.0,0.0,1.0,0.0,0.0,0.02,0.02,1,58157.0
http,SF,239,285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,56056.0
domain_u,SF,44,118,0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0,28933.0
uucp_path,S0,0,0,0,1.0,1.0,0.08,0.06,0.0,1.0,1.0,1,93050.0
eco_i,SF,8,0,0,0.0,0.0,1.0,0.0,0.52,0.0,0.0,1,50552.0
private,SF,28,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,90265.0
private,S0,0,0,0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1,43813.0
ecr_i,SF,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,92765.0
http,SF,279,10726,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0,21431.0
http,SF,316,1138,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,20515.0
ftp_data,SF,2194619,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,46430.0
