service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
nnsp,S0,0,0,0,0,66,1.0,1.0,0.05,0.08,0.0,255,3,0.01,0.07,0.0,1.0,1.0,0.0,1,52923.0
domain_u,SF,31,0,0,0,1,0.0,0.0,1.0,0.0,0.67,191,18,0.07,0.03,0.11,0.01,0.0,0.0,0,31760.0
netstat,S0,0,0,0,0,205,1.0,1.0,0.08,0.06,0.0,255,16,0.06,0.07,0.0,1.0,1.0,0.0,1,59318.0
http,SF,211,124,0,1,4,0.0,0.0,1.0,0.0,0.29,16,255,1.0,0.0,0.02,0.0,0.0,0.0,0,78960.0
private,REJ,0,0,0,0,108,0.01,0.0,0.01,1.0,0.0,233,1,0.0,0.49,0.0,0.0,0.0,1.0,1,86867.0
http,SF,289,4672,0,1,23,0.0,0.0,1.0,0.0,0.14,23,255,1.0,0.0,0.02,0.0,0.0,0.0,0,114984.0
bgp,S0,0,0,0,0,245,1.0,1.0,0.07,0.06,0.0,255,4,0.02,0.08,0.0,1.0,1.0,0.0,1,28061.0
ecr_i,SF,1032,0,0,0,510,0.0,0.0,1.0,0.0,0.0,255,42,0.16,0.18,0.0,0.0,0.0,0.0,1,112778.0
domain_u,SF,44,131,0,0,78,0.0,0.0,1.0,0.0,0.01,192,161,0.84,0.01,0.0,0.0,0.0,0.0,0,49514.0
imap4,S0,0,0,0,0,202,1.0,1.0,0.02,0.06,0.0,255,11,0.04,0.08,0.0,1.0,1.0,0.0,1,1612.0
other,SF,146,105,0,0,1,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.71,0.0,0.0,0.0,0.0,0,45525.0
ntp_u,SF,48,48,0,0,1,0.0,0.0,1.0,0.0,0.0,24,24,1.0,0.0,0.0,0.0,0.0,0.0,0,120634.0
smtp,SF,2089,335,0,1,2,0.0,0.0,0.5,1.0,1.0,255,152,0.6,0.03,0.0,0.01,0.02,0.01,0,111.0
http,SF,227,1255,0,1,2,0.0,0.0,1.0,0.0,0.67,3,255,1.0,0.0,0.07,0.0,0.0,0.0,0,73089.0
other,RSTR,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,1,52848.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,8,55,1.0,0.0,0.31,0.0,0.0,1.0,0,16482.0
private,S0,0,0,0,0,12,1.0,1.0,0.42,0.17,0.0,255,5,0.02,0.07,0.0,1.0,1.0,0.0,1,11580.0
http,SF,413,8801,0,1,17,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,13352.0
http,SF,203,3438,0,1,8,0.0,0.0,1.0,0.0,0.0,8,147,1.0,0.0,0.05,0.0,0.0,0.0,0,51406.0
ftp,SF,1062,3081,0,1,1,0.0,0.0,1.0,0.0,0.0,210,42,0.2,0.02,0.0,0.0,0.0,0.0,0,93130.0
hostnames,REJ,0,0,0,0,269,0.0,0.0,0.06,0.06,0.0,255,17,0.07,0.07,0.0,0.0,0.0,1.0,1,47150.0
http,SF,307,1075,0,1,7,0.0,0.0,1.0,0.0,0.0,76,66,0.87,0.04,0.0,0.01,0.0,0.0,0,27356.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.12,0.0,0.0,0.97,0,60968.0
private,RSTR,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.36,0.0,0.0,0.0,1.0,1,47103.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,2,86,1.0,0.0,0.5,0.0,0.0,0.0,1,61196.0
smtp,SF,772,327,0,1,1,0.0,0.0,1.0,0.0,1.0,87,132,0.43,0.03,0.02,0.0,0.0,0.0,0,34824.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,55,255,1.0,0.0,0.11,0.0,0.0,0.91,0,80730.0
supdup,S0,0,0,0,0,287,1.0,1.0,0.05,0.06,0.0,255,15,0.06,0.07,0.0,1.0,1.0,0.0,1,40544.0
http,SF,405,10219,0,1,2,0.0,0.0,1.0,0.0,0.0,70,245,1.0,0.0,0.19,0.0,0.0,0.76,0,102103.0
private,RSTR,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.5,0.0,0.0,0.0,1.0,1,6354.0
domain_u,SF,30,0,0,0,1,0.0,0.0,1.0,0.0,1.0,92,9,0.1,0.08,0.0,0.0,0.0,0.0,0,24852.0
uucp,S0,0,0,0,0,125,1.0,1.0,0.02,0.06,0.0,255,3,0.01,0.05,0.0,1.0,1.0,0.0,1,58546.0
private,RSTOS0,0,0,0,0,188,0.66,0.5,0.01,0.4,0.0,255,2,0.01,0.3,0.0,0.49,0.5,0.5,1,123567.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,2,39,1.0,0.0,0.51,0.0,0.0,0.0,1,117960.0
http,S0,0,0,0,0,54,1.0,1.0,0.3,0.07,0.0,255,40,0.16,0.05,0.0,1.0,1.0,0.0,1,71139.0
ftp_data,SF,201,0,0,1,1,0.0,0.0,1.0,0.0,0.0,52,34,0.65,0.08,0.0,0.0,0.0,0.0,0,72694.0
http,SF,235,314,0,1,3,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.02,0,94341.0
http,SF,310,1534,0,1,19,0.0,0.0,1.0,0.0,0.05,19,255,1.0,0.0,0.04,0.0,0.01,0.0,0,113381.0
http,SF,230,1285,0,1,1,0.0,0.0,1.0,0.0,1.0,35,255,1.0,0.0,0.02,0.0,0.0,0.0,0,36740.0
http,SF,305,1380,0,1,3,0.0,0.0,1.0,0.0,0.0,20,17,0.85,0.1,0.0,0.0,0.0,0.0,0,18806.0
http,SF,218,2459,0,1,18,0.0,0.0,1.0,0.0,0.25,39,255,1.0,0.0,0.02,0.0,0.01,0.03,0,67727.0
