service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
login,S0,0,0,0,0,108,1.0,1.0,0.22,0.05,0.0,255,24,0.09,0.04,0.0,1.0,1.0,0.0,1,56509.0
http,SF,235,1875,0,1,3,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,3136.0
smtp,SF,1281,443,0,1,1,0.0,0.0,1.0,0.0,0.0,152,142,0.5,0.03,0.01,0.0,0.0,0.0,0,5423.0
systat,S0,0,0,0,0,262,1.0,1.0,0.03,0.07,0.0,255,13,0.05,0.08,0.0,1.0,1.0,0.0,1,86208.0
http,S0,0,0,0,0,233,1.0,1.0,0.01,0.06,0.0,255,3,0.01,0.06,0.0,1.0,1.0,0.0,1,78556.0
http,SF,247,4550,0,1,3,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.03,0.0,0.0,0.0,0,69645.0
http,SF,303,2613,0,1,6,0.0,0.0,1.0,0.0,0.0,150,255,1.0,0.0,0.02,0.0,0.0,0.0,0,68048.0
smtp,SF,12313,1408,0,1,1,0.0,0.0,1.0,0.0,0.0,110,88,0.8,0.03,0.0,0.0,0.0,0.0,0,119857.0
kshell,S0,0,0,0,0,61,1.0,1.0,0.02,0.07,0.0,255,1,0.0,0.05,0.0,1.0,1.0,0.0,1,4831.0
private,S0,0,0,0,0,292,1.0,1.0,0.05,0.06,0.0,255,7,0.03,0.07,0.0,1.0,1.0,0.0,1,70185.0
ftp,SF,240,773,0,1,2,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0,84904.0
http,SF,210,1801,0,1,10,0.0,0.0,1.0,0.0,0.0,71,255,1.0,0.0,0.02,0.0,0.0,0.0,0,1526.0
http,SF,295,4673,0,1,15,0.0,0.0,1.0,0.0,0.05,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,70397.0
private,S0,0,0,0,0,215,1.0,1.0,0.04,0.05,0.0,75,8,0.11,0.11,0.0,0.97,1.0,0.0,1,78525.0
netbios_dgm,S0,0,0,0,0,194,1.0,1.0,0.02,0.07,0.0,255,3,0.01,0.07,0.0,1.0,1.0,0.0,1,107729.0
discard,RSTO,0,0,0,0,122,0.0,0.0,0.06,0.07,0.0,255,7,0.03,0.07,0.0,0.0,0.0,1.0,1,78193.0
auth,S0,0,0,0,0,244,1.0,1.0,0.03,0.07,0.0,255,8,0.03,0.07,0.0,1.0,1.0,0.0,1,99177.0
supdup,S0,0,0,0,0,105,1.0,1.0,0.09,0.06,0.0,255,9,0.04,0.05,0.0,1.0,1.0,0.0,1,125920.0
http,SF,298,35994,0,1,9,0.0,0.0,1.0,0.0,0.33,26,255,1.0,0.0,0.03,0.0,0.0,0.0,0,106927.0
ftp_data,SF,383,0,0,0,2,0.0,0.0,1.0,0.0,0.0,154,69,0.41,0.04,0.03,0.01,0.0,0.0,0,12587.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,59,1.0,0.0,0.51,0.0,0.0,0.0,1,109972.0
private,S0,0,0,0,0,121,1.0,1.0,0.13,0.07,0.0,24,16,0.67,0.17,0.0,1.0,1.0,0.0,1,2140.0
private,S0,0,0,0,0,200,1.0,1.0,0.05,0.07,0.0,255,9,0.04,0.06,0.0,1.0,1.0,0.0,1,2655.0
ftp_data,SF,2194619,0,0,1,2,0.0,0.0,1.0,0.0,0.0,124,46,0.37,0.05,0.0,0.0,0.0,0.0,0,121067.0
http,SF,317,1448,0,1,5,0.0,0.0,1.0,0.0,0.0,52,255,1.0,0.0,0.02,0.0,0.0,0.0,0,15570.0
http,SF,303,1075,0,1,4,0.0,0.0,1.0,0.0,0.0,255,247,0.97,0.01,0.0,0.0,0.0,0.0,0,92174.0
http,SF,282,754,0,1,17,0.0,0.0,1.0,0.0,0.15,46,255,1.0,0.0,0.05,0.0,0.0,0.0,0,115601.0
sunrpc,RSTO,0,0,0,0,143,0.0,0.0,0.12,0.06,0.0,255,17,0.07,0.07,0.0,0.0,0.0,1.0,1,73302.0
http,SF,311,466,0,1,16,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,84327.0
domain_u,SF,45,135,0,0,24,0.0,0.0,1.0,0.0,0.01,82,200,0.82,0.02,0.01,0.0,0.0,0.0,0,64656.0
domain_u,SF,42,42,0,0,125,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,47732.0
private,S0,0,0,0,0,269,1.0,1.0,0.03,0.06,0.0,255,9,0.04,0.08,0.0,1.0,1.0,0.0,1,88612.0
domain_u,SF,46,42,0,0,3,0.0,0.0,1.0,0.0,0.23,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0,67843.0
http,SF,224,2259,0,1,5,0.0,0.29,1.0,0.0,0.43,57,255,1.0,0.0,0.12,0.0,0.0,0.71,0,41972.0
other,SF,147,105,0,0,4,0.0,0.0,0.5,0.5,0.0,255,3,0.01,0.74,0.0,0.0,0.0,0.0,0,44389.0
private,S0,0,0,0,0,150,1.0,1.0,0.08,0.05,0.0,255,4,0.02,0.07,0.0,1.0,1.0,0.0,1,16891.0
domain_u,SF,44,131,0,0,76,0.0,0.0,0.99,0.03,0.01,255,242,0.95,0.01,0.0,0.0,0.0,0.0,0,79684.0
smtp,SF,996,338,0,1,1,0.0,0.0,1.0,0.0,0.0,134,164,0.76,0.03,0.02,0.0,0.0,0.0,0,56128.0
smtp,S0,0,0,0,0,15,1.0,1.0,1.0,0.0,0.0,117,137,0.47,0.02,0.01,0.98,0.4,0.0,1,33145.0
http,SF,165,6521,0,1,5,0.0,0.0,1.0,0.0,0.0,169,255,1.0,0.0,0.02,0.0,0.0,0.0,0,61859.0
http,SF,262,611,0,1,8,0.0,0.0,1.0,0.0,0.0,40,255,1.0,0.0,0.04,0.0,0.0,0.0,0,45265.0
http,SF,283,10524,0,1,2,0.0,0.0,1.0,0.0,0.0,96,255,1.0,0.0,0.03,0.0,0.0,0.0,0,69115.0
ftp_data,SF,19,0,0,0,3,0.0,0.0,0.67,0.67,0.0,255,72,0.28,0.03,0.0,0.01,0.0,0.0,0,95208.0
http,REJ,0,0,0,0,13,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.01,0.0,0.0,0.05,0,24906.0
name,S0,0,0,0,0,297,1.0,1.0,0.06,0.05,0.0,255,11,0.04,0.06,0.0,1.0,1.0,0.0,1,98601.0
http,SF,260,16811,0,1,2,0.0,0.0,1.0,0.0,0.0,59,194,1.0,0.0,0.03,0.0,0.0,0.0,0,76966.0
smtp,SF,1012,376,0,1,1,0.0,0.0,1.0,0.0,0.0,204,170,0.65,0.06,0.01,0.0,0.0,0.0,0,100336.0
name,S0,0,0,0,0,297,1.0,1.0,0.05,0.05,0.0,255,4,0.02,0.08,0.0,1.0,1.0,0.0,1,39896.0
ftp_data,SF,4316,0,0,1,7,0.0,0.0,1.0,0.0,0.0,249,63,0.24,0.02,0.03,0.0,0.0,0.0,0,70027.0
telnet,SF,302,304489,0,1,1,0.0,0.0,1.0,0.0,0.0,89,7,0.08,0.06,0.0,0.0,0.0,0.0,0,28369.0
private,SF,28,0,3,0,93,0.0,0.0,1.0,0.0,0.0,255,60,0.24,0.01,0.0,0.0,0.0,0.0,1,96603.0
private,S0,0,0,0,0,172,1.0,1.0,0.12,0.08,0.0,255,20,0.08,0.07,0.0,1.0,1.0,0.0,1,65251.0
http,SF,228,1512,0,1,4,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.01,0,62897.0
netbios_ssn,S0,0,0,0,0,145,1.0,1.0,0.14,0.06,0.0,255,20,0.08,0.07,0.0,1.0,1.0,0.0,1,30848.0
http,SF,54540,8314,0,1,11,0.0,0.0,1.0,0.0,0.0,93,93,1.0,0.0,0.0,0.0,0.0,0.04,1,89772.0
ftp_data,SF,29,0,0,1,2,0.5,0.5,1.0,0.0,0.0,39,72,0.46,0.13,0.03,0.05,0.06,0.0,0,63080.0
vmnet,S0,0,0,0,0,284,1.0,1.0,0.02,0.06,0.0,255,6,0.02,0.08,0.0,1.0,1.0,0.0,1,59414.0
finger,S0,0,0,0,0,26,1.0,1.0,0.27,0.15,0.0,106,32,0.25,0.04,0.06,1.0,0.84,0.0,1,79582.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,173,1.0,0.0,0.25,0.0,0.0,0.0,1,49073.0
http,SF,306,1075,0,1,5,0.0,0.0,1.0,0.0,0.0,255,228,0.89,0.01,0.0,0.0,0.0,0.0,0,75752.0
time,S0,0,0,0,0,261,1.0,1.0,0.03,0.05,0.0,255,8,0.03,0.05,0.0,1.0,1.0,0.0,1,36746.0
