service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
http,SF,156,21113,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,114073.0
http,SF,226,9284,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,52856.0
ftp_data,SF,11,0,1,0.0,0.0,1.0,0.0,0.0,0.41,0.0,0,62688.0
ftp_data,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,33925.0
http,SF,237,12155,1,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0,87405.0
http,SF,231,479,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,118089.0
ftp_data,SF,852,0,0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,437.0
ecr_i,SF,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,1,17818.0
http,SF,321,1306,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,23078.0
eco_i,SF,8,0,0,0.0,0.0,1.0,0.0,0.53,0.0,0.0,1,124399.0
http,SF,273,498,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,110516.0
http,SF,331,11758,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,85505.0
other,SF,3775,0,1,0.05,0.0,0.05,0.32,0.0,0.01,0.0,0,121548.0
ftp_data,SF,1690,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,60517.0
private,S0,0,0,0,1.0,1.0,0.67,0.25,0.0,1.0,1.0,1,63949.0
http,SF,309,296,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,53344.0
http,SF,231,2342,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,112452.0
http,SF,235,1161,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0,46915.0
http,SF,231,9950,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,15443.0
ftp_data,SF,383,0,0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,74975.0
http,SF,333,2167,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,78043.0
sunrpc,S0,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,77609.0
private,REJ,0,0,0,0.0,0.0,0.5,1.0,0.0,0.05,0.0,1,52545.0
private,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,7646.0
smtp,SF,1785,328,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,77912.0
ctf,S0,0,0,0,1.0,1.0,0.07,0.05,0.0,1.0,1.0,1,45554.0
netbios_ns,S0,0,0,0,1.0,1.0,0.03,0.06,0.0,1.0,1.0,1,80389.0
http,SF,369,814,1,0.0,0.04,1.0,0.0,0.0,0.0,0.0,0,73458.0
private,REJ,0,0,0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,1,35205.0
http,SF,230,296,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,24034.0
private,S0,0,0,0,1.0,1.0,0.08,0.06,0.0,1.0,1.0,1,102220.0
domain_u,SF,45,115,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,85240.0
ecr_i,SF,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,63672.0
http,SF,255,11696,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,51561.0
domain_u,SF,42,42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,57404.0
eco_i,SF,8,0,0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1,58428.0
domain_u,SF,29,82,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,115812.0
bgp,S0,0,0,0,1.0,1.0,0.14,0.06,0.0,1.0,1.0,1,63657.0
other,SF,146,105,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1097.0
domain_u,SF,42,42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,96083.0
http,SF,336,3984,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,98979.0
smtp,SF,2972,332,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,98992.0
http,REJ,0,0,0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,1,44089.0
other,RSTO,0,0,0,0.0,0.0,0.11,0.06,0.0,0.0,0.0,1,95660.0
http,S0,0,0,0,1.0,1.0,0.01,0.06,0.0,1.0,1.0,1,47444.0
telnet,S0,0,0,0,1.0,1.0,0.06,0.07,0.0,1.0,1.0,1,67608.0
http,SF,327,8801,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,96534.0
http,REJ,0,0,0,0.0,0.0,1.0,0.0,0.22,0.0,0.0,0,54897.0
http,SF,215,6830,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,106985.0
time,RSTO,0,0,0,0.0,0.0,0.19,0.07,0.0,0.0,0.0,1,76821.0
http,SF,310,1421,1,0.0,0.0,1.0,0.0,0.04,0.0,0.01,0,32532.0
domain_u,SF,43,132,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,117012.0
http,SF,255,1645,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,68343.0
other,SF,145,0,0,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0,121334.0
http,SF,306,308,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,39194.0
ftp_data,SF,567,0,0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,77273.0
private,S0,0,0,0,1.0,1.0,0.1,0.06,0.0,1.0,1.0,1,96641.0
http,RSTR,54540,8314,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,120763.0
ecr_i,SF,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,80945.0
http,SF,298,3395,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,42320.0
http,SF,223,5316,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,24267.0
ftp_data,SF,1376,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,88347.0
ftp_data,SF,2194619,0,0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0,64383.0
domain_u,SF,45,143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,42615.0
private,S0,0,0,0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1,56030.0
ftp_data,SF,26,0,1,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0,59171.0
http,SF,212,18417,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,63281.0
http,SF,299,1859,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,122830.0
domain_u,SF,44,138,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,66318.0
ecr_i,SF,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,30976.0
http,SF,291,10690,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,79529.0
finger,SF,8,445,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,119806.0
private,REJ,0,0,0,0.0,0.0,0.03,0.07,0.0,0.0,0.0,1,72981.0
netbios_dgm,S0,0,0,0,1.0,1.0,0.05,0.05,0.0,1.0,1.0,1,96847.0
http,SF,214,3986,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,90671.0
private,S0,0,0,0,1.0,1.0,0.41,0.19,0.0,1.0,1.0,1,53398.0
uucp,S0,0,0,0,1.0,1.0,0.1,0.06,0.0,1.0,1.0,1,74794.0
bgp,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,85659.0
gopher,S0,0,0,0,1.0,1.0,0.0,0.07,0.0,1.0,1.0,1,108610.0
private,S0,0,0,0,1.0,1.0,0.08,0.06,0.0,0.81,1.0,1,87371.0
ftp,SF,245,771,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,65340.0
eco_i,SF,8,0,0,0.0,0.0,1.0,0.0,0.27,0.0,0.0,1,70343.0
private,S0,0,0,0,1.0,1.0,0.03,0.08,0.0,1.0,1.0,1,72858.0
ldap,REJ,0,0,0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,1,12793.0
nnsp,S0,0,0,0,1.0,1.0,0.09,0.05,0.0,1.0,1.0,1,108477.0
domain_u,SF,44,73,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,125470.0
private,S0,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,118572.0
other,SF,113,0,0,0.0,0.0,0.94,0.11,0.0,0.0,0.0,0,45059.0
http_443,S0,0,0,0,1.0,1.0,0.1,0.06,0.0,1.0,1.0,1,49407.0
http,SF,321,2457,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,115913.0
private,RSTR,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,45832.0
http,SF,232,5745,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,938.0
private,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,37611.0
http,SF,271,389,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,103992.0
systat,S0,0,0,0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1,84478.0
http,SF,326,328,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,66505.0
IRC,RSTR,861,9304,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5162.0
domain_u,SF,46,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100312.0
http,SF,265,2445,1,0.33,0.15,1.0,0.0,0.0,0.0,0.0,0,87292.0
netstat,S0,0,0,0,1.0,1.0,0.12,0.05,0.0,1.0,1.0,1,109872.0
other,SF,147,105,0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0,80309.0
http,SF,207,1215,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,117728.0
domain_u,SF,43,83,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3855.0
ftp,SF,1142,2445,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,51916.0
domain_u,SF,44,74,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,71271.0
http,SF,352,13335,1,0.0,0.0,1.0,0.0,0.03,0.01,0.0,0,53285.0
csnet_ns,REJ,0,0,0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,1,59960.0
whois,S0,0,0,0,1.0,1.0,0.04,0.06,0.0,1.0,1.0,1,56231.0
telnet,S0,0,0,0,1.0,1.0,0.11,0.05,0.0,1.0,1.0,1,107634.0
private,S0,0,0,0,1.0,1.0,0.01,0.06,0.0,1.0,1.0,1,41448.0
http,SF,353,3599,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,102224.0
sunrpc,S0,0,0,0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1,26926.0
http,SF,290,2107,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,1130.0
private,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,78908.0
private,S0,0,0,0,1.0,1.0,0.01,0.07,0.0,1.0,1.0,1,117793.0
http,SF,248,12635,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,22737.0
http,SF,317,4894,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,48567.0
http,SF,187,6402,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,21499.0
eco_i,SF,8,0,0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1,121458.0
pop_3,SF,108,6011,1,0.0,0.0,1.0,0.0,0.67,0.02,0.0,0,47924.0
domain_u,SF,45,139,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2518.0
domain_u,SF,91,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,123122.0
