service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
domain_u,SF,45,128,0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0,102772.0
domain_u,SF,110,33,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6114.0
http,SF,211,11514,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,109941.0
imap4,S0,0,0,0,1.0,1.0,0.08,0.05,0.0,1.0,1.0,1,41177.0
systat,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,119123.0
ftp_data,S0,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,28058.0
private,S0,0,0,0,1.0,1.0,0.01,0.07,0.0,1.0,1.0,1,109346.0
private,REJ,0,0,0,0.0,0.0,0.17,0.09,0.0,0.0,0.0,1,23608.0
private,SF,105,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,65057.0
private,S0,0,0,0,1.0,1.0,0.02,0.05,0.0,0.78,1.0,1,114276.0
domain_u,SF,33,0,0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,70700.0
courier,S0,0,0,0,1.0,1.0,0.17,0.05,0.0,1.0,1.0,1,32480.0
iso_tsap,REJ,0,0,0,0.0,0.0,0.03,0.07,0.0,0.0,0.0,1,47553.0
domain_u,SF,46,139,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,98007.0
http,SF,292,1422,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,48533.0
uucp,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,46552.0
domain,S0,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,31588.0
http,SF,313,9703,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,94957.0
private,RSTR,0,0,0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,1,20912.0
private,S0,0,0,0,1.0,1.0,0.07,0.07,0.0,1.0,1.0,1,26709.0
http,SF,234,291,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,110159.0
http,SF,237,3443,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,49049.0
http,SF,184,18418,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,88895.0
private,S0,0,0,0,1.0,1.0,0.08,0.06,0.0,1.0,1.0,1,12239.0
gopher,S0,0,0,0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1,99841.0
X11,S1,529596,216664,1,1.0,1.0,1.0,0.0,0.0,0.33,0.33,0,44991.0
domain,SF,48,496,1,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,75414.0
