epoch,acc,loss
0,0.54856891424416709,0.41655106799018138
1,0.518174207037707,0.35266523833329932
2,0.57172216595599246,0.29559738450753537
3,0.607417864809357,0.29070187384959417
4,0.72441014347423394,0.25794357444505017
5,0.77346857591461315,0.18408592858413325
6,0.67651598917215638,0.17010128741103855
7,0.76203748447563835,0.19297525724095368
8,0.86363836301201102,0.17579242208037157
9,0.80239029536633666,0.1644689354968121
10,0.69253362927179218,0.19585130232787801
11,0.55258214445729237,0.24767559370544823
12,0.53681147213018976,0.22355081085698592
13,0.64193164602004182,0.17800933505308061
14,0.64044101762009298,0.19356787224022703
15,0.75911797031480921,0.24781984377670757
16,0.90680484510309245,0.25751358862129831
17,0.68422491810747654,0.24594559116643722
18,0.62912459032275314,0.17330168699254919
19,0.63261742335170212,0.15066920106782994
20,0.51354355648636418,0.24400203859879716
21,0.60433076423018872,0.25087185338355167
22,0.87111796704253397,0.1686819925063941
23,0.95659536380883481,0.13930658215841932
24,0.79125027337371312,0.19153227456719338
25,0.8117397991870966,0.19767515391961696
26,0.85196030513322862,0.17847234834078993
27,0.65636163452954377,0.21855322931536697
28,0.8525689049250762,0.25887858163537164
29,0.88971995204457111,0.26345339495750847
30,0.7662624026310878,0.25774284589301133
31,0.70474090469054373,0.27406572094942416
32,0.52208159313378022,0.26675960043376906
33,0.54145094254511061,0.28232706716864003
34,0.50350607053119001,0.26364407781051125
35,0.50637266291213012,0.28206142404223006
36,0.49726130715541567,0.27251208200750476
37,0.55015656493004528,0.22529974894171967
38,0.47349063487010862,0.28551767803820277
39,0.49030210129612728,0.28780537420364483
40,0.48622712903800847,0.30018351534246235
41,0.51356119630092301,0.33945011675089948
42,0.60304300287592638,0.28476729544975005
43,0.6217772907892688,0.28359797058027963
44,0.52478942123242744,0.27079444360259308
45,0.79342888350392127,0.17751900168957663
46,0.49974862794168989,0.21509900196252735
47,0.52342227636650618,0.29034041896865387
48,0.49813451554244248,0.29548968527508679
49,0.5064432256112682,0.28159936377507983
50,0.49737597119256183,0.32953063019666334
51,0.49580595998806098,0.28965998127952747
52,0.71992943845943946,0.25175789507594343
53,0.74525247963812802,0.26621518025390944
54,0.52575083218900998,0.3341482210605678
55,0.48493054637178173,0.37326946028958946
56,0.48550386505918175,0.27284795282141527
57,0.50915105303238084,0.28796442936336769
58,0.8016141088032539,0.30953143366124947
59,0.57481808553982727,0.32685844327985497
60,0.49837266350791365,0.31206068798010173
61,0.51723925625410472,0.24448969163479911
62,0.54834840640212101,0.27981734767865518
63,0.55207056769988239,0.25488586764939286
64,0.50340904725425961,0.26008600207731625
65,0.54668137278420137,0.26116348413373697
66,0.49634399734954981,0.26831477354153421
67,0.50787211219163031,0.25709844501919732
68,0.53935171428496942,0.25452286849757499
69,0.53229548525849668,0.26062415360064428
70,0.49500331380138585,0.26164420680974432
71,0.55433738085505979,0.26269300716240374
72,0.52268137339720255,0.27524863571935948
73,0.47988534289723328,0.2703714659653742
74,0.50425579483611582,0.26692047514584349
75,0.59647188863062939,0.25809218340569484
76,0.86184784451945218,0.18444432771603983
77,0.59933848175744897,0.15699004388943222
78,0.70548180789905446,0.21817666713326495
79,0.79926791310244649,0.18666842837206887
80,0.72841455285118062,0.21849822425193208
81,0.76116427551885157,0.27017563556211233
82,0.70966262336011232,0.24314207323070106
83,0.71768908377979135,0.20381488074699253
84,0.69458875395168673,0.16955103341084907
85,0.72716207182131376,0.22763667556359829
86,0.64875854632688856,0.2271773412899312
87,0.53209261841061628,0.23388264172037601
88,0.49846968649109247,0.25643708724833691
89,0.50093936653160864,0.24730903061384921
90,0.50995369929922985,0.27069748459665238
91,0.54742227608405769,0.24345737063776138
92,0.67756560174409453,0.30238962084747761
93,0.64112899913414578,0.28560935351701972
94,0.50123925643101286,0.27452264965007472
95,0.54344432698786582,0.29342140602968436
96,0.48949063476943128,0.26850867905664022
97,0.48461301654018668,0.26522157372207378
98,0.47021830871717668,0.30147377320660951
99,0.47110915785653323,0.27023235948080132
100,0.47774201321693871,0.25983287260889182
101,0.48485116417641938,0.26157380637570177
102,0.4711444389445516,0.2638026272987492
103,0.47736274082053459,0.29524824263215621
104,0.47882690865451999,0.27961156950866711
105,0.47128556329531074,0.2778717957370142
106,0.45353032645606156,0.34911073474660187
107,0.45662624696255255,0.33936180746760525
108,0.46124807723959066,0.28923347075545019
109,0.47311136290151729,0.30080644864146971
110,0.47485777965979908,0.26364286025534334
111,0.48214333627820671,0.25349346617308427
112,0.54883352261656837,0.30041349606628504
113,0.53084013820483111,0.26845945024326101
114,0.51182360028155982,0.28585975659287793
115,0.50392062396369675,0.27328268473137129
116,0.47932966484781664,0.29484347022488178
117,0.48823815425740846,0.30018233456182447
118,0.49766704019269975,0.2817385711880786
119,0.48242558540490915,0.27768349021185862
120,0.48471003962325421,0.26689694089954752
121,0.52605954248035103,0.26046586990578824
122,0.67989415749168181,0.26824937124634507
123,0.877195144075543,0.13572198218086853
124,0.62479382819219886,0.23331501697451071
125,0.6020463097312353,0.34092278104770918
126,0.60062624342254922,0.27826781353024616
127,0.55373760074147049,0.28790349148820527
128,0.72586548993908184,0.27271233354586266
129,0.83643660018501886,0.12865269474936106
130,0.81358323842911373,0.3276748506775044
131,0.82700771440744658,0.26754863767563453
